g3894,"παραπικρασμός, οῦ, ὁ","Noun, Masculine",parapikrasmos,(par-ap-ik-ras-mos'),provocation,provocation. ,From  (G3893) parapikraino; irritation -- provocation. <p>see GREEK  (G3893) parapikraino
g3895,παραπίπτω,Verb,parapiptó,(par-ap-ip'-to),"to fall in, into or away, to fail",fall away. ,"From  (G3844) para and  (G4098) pipto; to fall aside, i.e. (figuratively) to apostatize -- fall away. <p>see GREEK  (G3844) para <p>see GREEK  (G4098) pipto "
g3896,παραπλέω,Verb,parapleó,(par-ap-leh'-o),to sail by or past,sail by. ,From  (G3844) para and  (G4126) pleo; to sail near -- sail by. <p>see GREEK  (G3844) para <p>see GREEK  (G4126) pleo
g3897,παραπλήσιον,Adverb,paraplésios,(par-ap-lay'-see-on),"coming near, nearly resembling",nigh unto. ,"Neuter of a compound of  (G3844) para and the base of  (G4139) plesion (as adverb); close by, i.e. (figuratively) almost -- nigh unto. <p>see GREEK  (G3844) para <p>see GREEK  (G4139) plesion "
g3898,παραπλησίως,Adverb,paraplésiós,(par-ap-lay-see'-oce),in like manner,likewise. ,"Adverb from the same as  (G3897) paraplesion; in a manner near by, i.e. (figuratively) similarly -- likewise. <p>see GREEK  (G3897) paraplesion "
g3899,παραπορεύομαι,Verb,paraporeuomai,(par-ap-or-yoo'-om-ahee),to go beside or past,"go past, pass by. ","From  (G3844) para and  (G4198) poreuomai; to travel near -- go, pass (by). <p>see GREEK  (G3844) para <p>see GREEK  (G4198) poreuomai "
g3900,"παράπτωμα, ατος, τό","Noun, Neuter",paraptóma,(par-ap'-to-mah),"a false step, a trespass","offense, sin, trespass. ","From  (G3895) parapipto; a side-slip (lapse or deviation), i.e. (unintentional) error or (wilful) transgression -- fall, fault, offence, sin, trespass. <p>see GREEK  (G3895) parapipto "
g3901,παραρρέω,Verb,pararreó,(par-ar-hroo-eh'-o),"to flow by, slip away",drift away,"From  (G3844) para and the alternate of  (G4482) rheo; to flow by, i.e. (figuratively) carelessly pass (miss) -- let slip. <p>see GREEK  (G3844) para <p>see GREEK  (G4482) rheo "
g3902,"παράσημος, ον","Noun, Neuter",parasémos,(par-as'-ay-mos),"marked amiss, marked at the side, marked with a sign",side-marked with a figurehead,"From  (G3844) para and the base of  (G4591) semaino; side-marked, i.e. Labelled (with a badge (figure-head) of a ship) -- sign. <p>see GREEK  (G3844) para <p>see GREEK  (G4591) semaino "
g3903,παρασκευάζω,Verb,paraskeuazó,(par-ask-yoo-ad'-zo),"to prepare, make ready","prepare self, make ready. ","From  (G3844) para and a derivative of  (G4632) skeuos; to furnish aside, i.e. Get ready -- prepare self, be (make) ready. <p>see GREEK  (G3844) para <p>see GREEK  (G4632) skeuos "
g3904,"παρασκευή, ῆς, ἡ","Noun, Feminine",paraskeué,(par-ask-yoo-ay'),"preparation, the day of preparation (for a Sabbath or feast)",preparation. ,As if from  (G3903) paraskeuazo; readiness -- preparation. <p>see GREEK  (G3903) paraskeuazo
g3905,παρατείνω,Verb,parateinó,(par-at-i'-no),"to extend, prolong",continue. ,"From  (G3844) para and teino (to stretch); to extend along, i.e. Prolong (in point of time) -- continue. <p>see GREEK  (G3844) para "
g3906,παρατηρέω,Verb,paratéreó,(par-at-ay-reh'-o),"to watch closely, to observe scrupulously","observe, watch. ","From  (G3844) para and  (G5083) tereo; to inspect alongside, i.e. Note insidiously or scrupulously -- observe, watch. <p>see GREEK  (G3844) para <p>see GREEK  (G5083) tereo "
g3907,"παρατήρησις, εως, ἡ","Noun, Feminine",paratérésis,(par-at-ay'-ray-sis),observation,observation. ,"From  (G3906) paratereo; inspection, i.e. Ocular evidence -- obervation. <p>see GREEK  (G3906) paratereo "
g3908,παρατίθημι,Verb,paratithémi,(par-at-ith'-ay-mee),"to place beside, to set before","entrust, commend, commit ","From  (G3844) para and  (G5087) tithemi; to place alongside, i.e. Present (food, truth); by implication, to deposit (as a trust or for protection) -- allege, commend, commit (the keeping of), put forth, set before. <p>see GREEK  (G3844) para <p>see GREEK  (G5087) tithemi "
g3909,παρατυγχάνω,Verb,paratugchanó,(par-at-oong-khan'-o),to happen to be near or present,meet with. ,"From  (G3844) para and  (G5177) tugchano; to chance near, i.e. Fall in with -- meet with. <p>see GREEK  (G3844) para <p>see GREEK  (G5177) tugchano "
g3910,παραυτίκα,Adverb,parautika,(par-ow-tee'-kah),"immediately, for a moment","immediately, but for a moment. ","From  (G3844) para and a derivative of  (G846) autos; at the very instant, i.e. Momentary -- but for a moment. <p>see GREEK  (G3844) para <p>see GREEK  (G846) autos "
g3911,παραφέρω,Verb,parapheró,(par-af-er'-o),"to bring to, to carry away","remove, take away. ","From  (G3844) para and  (G5342) phero (including its alternate forms); to bear along or aside, i.e. Carry off (literally or figuratively); by implication, to avert -- remove, take away. <p>see GREEK  (G3844) para <p>see GREEK  (G5342) phero "
g3912,παραφρονέω,Verb,paraphroneó,(par-af-ron-eh'-o),"to be beside oneself, to be deranged",to be insane,"From  (G3844) para and  (G5426) phroneo; to misthink, i.e. Be insane (silly) -- as a fool. <p>see GREEK  (G3844) para <p>see GREEK  (G5426) phroneo "
g3913,"παραφρονία, ας, ἡ","Noun, Feminine",paraphronia,(par-af-ron-ee'-ah),madness,madness. ,"From  (G3912) paraphroneo; insanity, i.e. Foolhardiness -- madness. <p>see GREEK  (G3912) paraphroneo "
g3914,παραχειμάζω,Verb,paracheimazó,(par-akh-i-mad'-zo),to winter at,winter. ,"From  (G3844) para and  (G5492) cheimazo; to winter near, i.e. Stay with over the rainy season -- winter. <p>see GREEK  (G3844) para <p>see GREEK  (G5492) cheimazo "
g3915,"παραχειμασία, ας, ἡ","Noun, Feminine",paracheimasia,(par-akh-i-mas-ee'-ah),a wintering,winter in. ,From  (G3914) paracheimazo; a wintering over -- winter in. <p>see GREEK  (G3914) paracheimazo
g3916,παραχρῆμα,Adverb,parachréma,(par-akh-ray'-mah),instantly,"immediately, presently, straightway, soon. ","From  (G3844) para and  (G5536) chrema (in its original sense); at the thing itself, i.e. Instantly -- forthwith, immediately, presently, straightway, soon. <p>see GREEK  (G3844) para <p>see GREEK  (G5536) chrema "
g3917,"πάρδαλις, εως, ἡ","Noun, Feminine",pardalis,(par'-dal-is),"a panther, leopard",leopard. ,Feminine of pardos (a panther); a leopard -- leopard.
g3918,πάρειμι,Verb,pareimi,(par'-i-mee),to sit constantly beside,to be present,"From  (G3844) para and  (G1510) eimi (including its various forms); to be near, i.e. At hand; neuter present participle (singular) time being, or (plural) property -- come, X have, be here, + lack, (be here) present. <p>see GREEK  (G3844) para <p>see GREEK  (G1510) eimi "
g3919,παρεισάγω,Verb,pareisagó,(par-ice-ag'-o),"to introduce, to bring in secretly",introduce secretly,"From  (G3844) para and  (G1521) eisago; to lead in aside, i.e. Introduce surreptitiously -- privily bring in. <p>see GREEK  (G3844) para <p>see GREEK  (G1521) eisago "
g3920,"παρείσακτος, ον",Adjective,pareisaktos,(par-ice'-ak-tos),brought in secretly,"smuggled in, unawares brought in. ",From  (G3919) pareisago; smuggled in: unawares brought in. <p>see GREEK  (G3919) pareisago
g3921,παρεισδύω,Verb,pareisduó,(par-ice-doo'-no),to settle in alongside,creep in unawares. ,"From  (G3844) para and a compound of  (G1519) eis and  (G1416) duno; to settle in alongside, i.e. Lodge stealthily -- creep in unawares. <p>see GREEK  (G3844) para <p>see GREEK  (G1519) eis <p>see GREEK  (G1416) duno "
g3922,παρεισέρχομαι,Verb,pareiserchomai,(par-ice-er'-khom-ahee),to come in beside,"come in privily, enter. ","From  (G3844) para and  (G1525) eiserchomai; to come in alongside, i.e. Supervene additionally or steathily -- come in privily, enter. <p>see GREEK  (G3844) para <p>see GREEK  (G1525) eiserchomai "
g3923,παρεισφέρω,Verb,pareispheró,(par-ice-fer'-o),"to bring in, to supply besides",introduce simultaneously,"From  (G3844) para and  (G1533) eisphero; to bear in alongside, i.e. Introduce simultaneously -- give. <p>see GREEK  (G3844) para <p>see GREEK  (G1533) eisphero "
g3924,παρεκτός,Adverb,parektos,(par-ek-tos'),"in addition, except","except, saving, without. ","From  (G3844) para and  (G1622) ektos; near outside, i.e. Besides -- except, saving, without. <p>see GREEK  (G3844) para <p>see GREEK  (G1622) ektos "
g3925,"παρεμβολή, ῆς, ἡ","Noun, Feminine",parembole,(par-em-bol-ay'),"to put in beside or between, interpose","army, camp, castle. ","From a compound of  (G3844) para and  (G1685) emballo; a throwing in beside (juxtaposition), i.e. (specially), battle-array, encampment or barracks (tower Antonia) -- army, camp, castle. <p>see GREEK  (G3844) para <p>see GREEK  (G1685) emballo "
g3926,παρενοχλέω,Verb,parenochleó,(par-en-okh-leh'-o),to annoy,trouble. ,"From  (G3844) para and  (G1776) enochleo; to harass further, i.e. Annoy -- trouble. <p>see GREEK  (G3844) para <p>see GREEK  (G1776) enochleo "
g3927,"παρεπίδημος, ον",Adjective,parepidémos,(par-ep-id'-ay-mos),sojourning in a strange place,"pilgrim, stranger. ","From  (G3844) para and the base of  (G1927) epidemeo; an alien alongside, i.e. A resident foreigner -- pilgrim, stranger. <p>see GREEK  (G3844) para <p>see GREEK  (G1927) epidemeo "
g3928,παρέρχομαι,Verb,parerchomai,(par-er'-khom-ahee),"to pass by, to come to","to pass by, pass away; to arrive","From  (G3844) para and  (G2064) erchomai; to come near or aside, i.e. To approach (arrive), go by (or away), (figuratively) perish or neglect, (causative) avert -- come (forth), go, pass (away, by, over), past, transgress. <p>see GREEK  (G3844) para <p>see GREEK  (G2064) erchomai "
g3929,"πάρεσις, εως, ἡ","Noun, Feminine",paresis,(par'-es-is),a letting go,remission. ,"From  (G2935) ktetor; praetermission, i.e. Toleration -- remission. <p>see GREEK  (G2935) ktetor "
g3930,παρέχω,Verb,parechó,(par-ekh'-o),"to furnish, to present","offer, show, afford","From  (G3844) para and  (G2192) echo; to hold near, i.e. Present, afford, exhibit, furnish occasion -- bring, do, give, keep, minister, offer, shew, + trouble. <p>see GREEK  (G3844) para <p>see GREEK  (G2192) echo "
g3931,"παρηγορία, ας, ἡ","Noun, Feminine",parégoria,(par-ay-gor-ee'-ah),"exhortation, comfort",comfort. ,"From a compound of  (G3844) para and a derivative of  (G58) agora (meaning to harangue an assembly); an address alongside, i.e. (specially), consolation -- comfort. <p>see GREEK  (G3844) para <p>see GREEK  (G58) agora "
g3932,"παρθενία, ας, ἡ","Noun, Feminine",parthenia,(par-then-ee'-ah),virginity,virginity. ,From  (G3933) parthenos; maidenhood -- virginity. <p>see GREEK  (G3933) parthenos
g3933,"παρθένος, ου, ὁ, ἡ","Noun, Feminine",parthenos,(par-then'-os),"a maiden, a virgin",virgin. ,"Of unknown origin; a maiden; by implication, an unmarried daughter -- virgin. "
g3934,"Πάρθος, ου, ὁ","Noun, Masculine",Parthos,(par'-thos),"a Parthian, an inhabitant of Parthia",Parthian. ,"Probably of foreign origin; a Parthian, i.e. Inhabitant of Parthia -- Parthian. "
g3935,παρίημι,Verb,pariémi,(par-ee'-ay-mi),"to pass by or over, to relax",be present,"From  (G3844) para and hiemi (to send); to let by, i.e. Relax -- hang down. <p>see GREEK  (G3844) para "
g3936,παρίστημι,Verb,paristémi,(par-is'-tay-mee),"to place beside, to present, stand by, appear",stand by,"Or prolonged paristano (par-is-tan'-o) from  (G3844) para and  (G2476) histemi; to stand beside, i.e. (transitively) to exhibit, proffer, (specially), recommend, (figuratively) substantiate; or (intransitively) to be at hand (or ready), aid -- assist, bring before, command, commend, give presently, present, prove, provide, shew, stand (before, by, here, up, with), yield. <p>see GREEK  (G3844) para <p>see GREEK  (G2476) histemi "
g3937,"Παρμενᾶς, ᾶ, ὁ","Noun, Masculine",Parmenas,(par-men-as'),"constant, Parmenas, a Christian",Parmenas. ,"Probably by contraction for Parmenides (a derivative of a compound of  (G3844) para and  (G3306) meno); constant; Parmenas, a Christian -- Parmenas. <p>see GREEK  (G3844) para <p>see GREEK  (G3306) meno "
g3938,"πάροδος, ου, ἡ","Noun, Feminine",parodos,(par'-od-os),a passing or passage,"passage, way. ","From  (G3844) para and  (G3598) hodos; a by-road, i.e. (actively) a route -- way. <p>see GREEK  (G3844) para <p>see GREEK  (G3598) hodos "
g3939,παροικέω,Verb,paroikeó,(par-oy-keh'-o),"to dwell near, reside as a foreigner","sojourn in, be a stranger. ","From  (G3844) para and  (G3611) oikeo; to dwell near, i.e. Reside as a foreigner -- sojourn in, be a stranger. <p>see GREEK  (G3844) para <p>see GREEK  (G3611) oikeo "
g3940,"παροικία, ας, ἡ","Noun, Feminine",paroikia,(par-oy-kee'-ah),a sojourning,"sojourning, as strangers. ","From  (G3941) paroikos; foreign residence -- sojourning, X as strangers. <p>see GREEK  (G3941) paroikos "
g3941,"πάροικος, ον",Adjective,paroikos,(par'-oy-kos),"dwelling near, foreign","foreigner, sojourn, stranger. ","From  (G3844) para and  (G3624) oikos; having a home near, i.e. (as noun) a by-dweller (alien resident) -- foreigner, sojourn, stranger. <p>see GREEK  (G3844) para <p>see GREEK  (G3624) oikos "
g3942,"παροιμία, ας, ἡ","Noun, Feminine",paroimia,(par-oy-mee'-ah),"a byword, a parable, an allegory","parable, proverb. ","From a compound of  (G3844) para and perhaps a derivative of  (G3633) oiomai; apparently a state alongside of supposition, i.e. (concretely) an adage; specially, an enigmatical or fictitious illustration -- parable, proverb. <p>see GREEK  (G3844) para <p>see GREEK  (G3633) oiomai "
g3943,"πάροινος, ον",Adjective,paroinos,(par'-oy-nos),"given to wine, drunken","drunken, given to wine. ","From  (G3844) para and  (G3631) oinos; staying near wine, i.e. Tippling (a toper) -- given to wine. <p>see GREEK  (G3844) para <p>see GREEK  (G3631) oinos "
g3944,παροίχομαι,Verb,paroichomai,(par-oy'-khom-ahee),to have passed by,past. ,"From  (G3844) para and oichomai (to depart); to escape along, i.e. Be gone -- past. <p>see GREEK  (G3844) para "
g3945,παρομοιάζω,Verb,paromoiazó,(par-om-oy-ad'-zo),to be like,be like unto. ,From  (G3946) paromoios; to resemble -- be like unto. <p>see GREEK  (G3946) paromoios
g3946,"παρόμοιος, α, ον",Adjective,paromoios,(par-om'-oy-os),much like,like. ,"From  (G3844) para and  (G3664) homoios; alike nearly, i.e. Similar -- like. <p>see GREEK  (G3844) para <p>see GREEK  (G3664) homoios "
g3947,παροξύνω,Verb,paroxunó,(par-ox-oo'-no),"to sharpen, to stimulate, to provoke","easily provoke, stir. ","From  (G3844) para and a derivative of  (G3691) oxus; to sharpen alongside, i.e. (figuratively) to exasperate -- easily provoke, stir. <p>see GREEK  (G3844) para <p>see GREEK  (G3691) oxus "
g3948,"παροξυσμός, οῦ, ὁ","Noun, Masculine",paroxusmos,(par-ox-oos-mos'),"stimulation, provocation","contention, provoke unto. ","From  (G3947) paroxuno (""paroxysm""); incitement (to good), or dispute (in anger) -- contention, provoke unto. <p>see GREEK  (G3947) paroxuno "
g3949,παροργίζω,Verb,parorgizó,(par-org-id'-zo),to provoke to anger,"anger, provoke to wrath. ","From  (G3844) para and  (G3710) orgizo; to anger alongside, i.e. Enrage -- anger, provoke to wrath. <p>see GREEK  (G3844) para <p>see GREEK  (G3710) orgizo "
g3950,"παροργισμός, οῦ, ὁ","Noun, Masculine",parorgismos,(par-org-is-mos'),irritation,wrath. ,From  (G3949) parorgizo; rage -- wrath. <p>see GREEK  (G3949) parorgizo
g3951,παροτρύνω,Verb,parotrunó,(par-ot-roo'-no),"to urge on, to stir up",stir up. ,"From  (G3844) para and otruno (to spur); to urge along, i.e. Stimulate (to hostility) -- stir up. <p>see GREEK  (G3844) para "
g3952,"παρουσία, ας, ἡ","Noun, Feminine",parousia,(par-oo-see'-ah),"a presence, a coming","coming, presence. ","From the present participle of  (G3918) pareimi; a being near, i.e. Advent (often, return; specially, of Christ to punish Jerusalem, or finally the wicked); (by implication) physically, aspect -- coming, presence. <p>see GREEK  (G3918) pareimi "
g3953,"παροψίς, ίδος, ἡ","Noun, Feminine",paropsis,(par-op-sis'),a side dish of delicacies,platter. ,From  (G3844) para and the base of  (G3795) opsarion; a side-dish (the receptacle) -- platter. <p>see GREEK  (G3844) para <p>see GREEK  (G3795) opsarion
g3954,"παρρησία, ας, ἡ","Noun, Feminine",parrésia,(par-rhay-see'-ah),"freedom of speech, confidence","boldness, confidence","From  (G3956) pas and a derivative of  (G4483) rheo; all out-spokenness, i.e. Frankness, bluntness, publicity; by implication, assurance -- bold (X -ly, -ness, -ness of speech), confidence, X freely, X openly, X plainly(-ness). <p>see GREEK  (G3956) pas <p>see GREEK  (G4483) rheo "
g3955,παρρησιάζομαι,Verb,parrésiazomai,(par-hray-see-ad'-zom-ahee),to speak freely or boldly,speak boldly. ,"Middle voice from  (G3954) parrhesia; to be frank in utterance, or confident in spirit and demeanor -- be (wax) bold, (preach, speak) boldly. <p>see GREEK  (G3954) parrhesia "
g3956,"πᾶς, πᾶσα, πᾶν",Adjective,pas,(pas),"all, every","every, all manner of","Including all the forms of declension; apparently a primary word; all, any, every, the whole -- all (manner of, means), alway(-s), any (one), X daily, + ever, every (one, way), as many as, + no(-thing), X thoroughly, whatsoever, whole, whosoever. "
g3957,"πάσχα, τό",Aramaic Transliterated Word (Indeclinable),pascha,(pas'-khah),"the Passover, the Passover supper or lamb",Passover. ,"Of Chaldee origin (compare  (H6453) pecach); the Passover (the meal, the day, the festival or the special sacrifices connected with it) -- Easter, Passover. <p>see HEBREW  (H6453) pecach "
g3958,πάσχω,Verb,paschó,(pas'-kho),"to suffer, to be acted on",to suffer,"Including the forms patho (path'-o), and pentho (pen'-tho), used only in certain tenses for it apparently a primary verb; to experience a sensation or impression (usually painful) -- feel, passion, suffer, vex. "
g3959,"Πάταρα, ων, τά","Noun, Neuter",Patara,(pat'-ar-ah),"Patara, a city of Lycia",Patara. ,"Probably of foreign origin; Patara, a place in Asia Minor -- Patara. "
g3960,πατάσσω,Verb,patassó,(pat-as'-so),"to beat (of the heart), to strike","smite, strike. ","Probably prolongation from  (G3817) paio; to knock (gently or with a weapon or fatally) -- smite, strike. Compare  (G5180) tupto. <p>see GREEK  (G3817) paio <p>see GREEK  (G5180) tupto "
g3961,πατέω,Verb,pateó,(pat-eh'-o),to tread or tread on,tread under foot. ,"From a derivative probably of  (G3817) paio (meaning a ""path""); to trample (literally or figuratively) -- tread (down, under foot). <p>see GREEK  (G3817) paio "
g3962,"πατήρ, πατρός, ὁ","Noun, Masculine",patér,(pat-ayr'),a father,"father, parent. ","Apparently a primary word; a ""father"" (literally or figuratively, near or more remote) -- father, parent. "
g3963,"Πάτμος, ου, ἡ","Noun, Feminine",Patmos,(pat'-mos),"Patmos, an island in the Aegean Sea",Patmos. ,"Of uncertain derivation; Patmus, an islet in the Mediterranean -- Patmos. "
g3964,"πατρολῴας, ου, ὁ","Noun, Masculine",patralóas,(pat-ral-o'-as),murderer of fathers,murderer of fathers. ,From  (G3962) pater and the same as the latter part of  (G3389) metraloias; a parricide -- murderer of fathers. <p>see GREEK  (G3962) pater <p>see GREEK  (G3389) metraloias
g3965,"πατριά, ᾶς, ἡ","Noun, Feminine",patria,(pat-ree-ah'),"lineage, family","lineage, family, kindred","As if feminine of a derivative of  (G3962) pater; paternal descent, i.e. (concretely) a group of families or a whole race (nation) -- family, kindred, lineage. <p>see GREEK  (G3962) pater "
g3966,"πατριάρχης, ου, ὁ","Noun, Masculine",patriarchés,(pat-ree-arkh'-ace),a patriarch,patriarch. ,"From  (G3965) patria and  (G757) archo; a progenitor (""patriarch"") -- patriarch. <p>see GREEK  (G3965) patria <p>see GREEK  (G757) archo "
g3967,"πατρικός, ή, όν",Adjective,patrikos,(pat-ree-kos'),"paternal, ancestral",paternal,"From  (G3962) pater; paternal, i.e. Ancestral -- of fathers. <p>see GREEK  (G3962) pater "
g3968,"πατρίς, ίδος, ἡ","Noun, Feminine",patris,(pat-rece'),"of one\'s fathers, fatherland",own country. ,"From  (G3902) parasemos; a father-land, i.e. Native town; (figuratively) heavenly home -- (own) country. <p>see GREEK  (G3902) parasemos "
g3969,"Πατρόβας, α, ὁ","Noun, Masculine",Patrobas,(pat-rob'-as),"father\'s life, Patrobas, a Christian",Patrobas. ,"Perhaps a contraction for Patrobios (a compound of  (G3962) pater and  (G979) bios); father's life; Patrobas, a Christian -- Patrobas. <p>see GREEK  (G3962) pater <p>see GREEK  (G979) bios "
g3970,"πατροπαράδοτος, ον",Adjective,patroparadotos,(pat-rop-ar-ad'-ot-os),handed down from one\'s fathers,inherited,From  (G3962) pater and a derivative of  (G3860) paradidomi (in the sense of handing over or down); traditionary -- received by tradition from fathers. <p>see GREEK  (G3962) pater <p>see GREEK  (G3860) paradidomi
g3971,"πατρῷος, α, ον",Adjective,patróos,(pat-ro'-os),"of one\'s fathers, received from one\'s fathers",paternal,"From  (G3962) pater; paternal, i.e. Hereditary -- of fathers. <p>see GREEK  (G3962) pater "
g3972,"Παῦλος, ου, ὁ","Noun, Masculine",Paulos,(pow'-los),"(Sergius) Paulus (a Roman proconsul), also Paul (an apostle)","Paul, Paulus. ","Of Latin origin; (little; but remotely from a derivative of  (G3973) pauo, meaning the same); Paulus, the name of a Roman and of an apostle -- Paul, Paulus. <p>see GREEK  (G3973) pauo "
g3973,παύω,Verb,pauó,(pow'-o),"to make to cease, hinder","cease, leave, refrain. ","A primary verb (""pause""); to stop (transitively or intransitively), i.e. Restrain, quit, desist, come to an end -- cease, leave, refrain. "
g3974,"Πάφος, ου, ἡ","Noun, Feminine",Paphos,(paf'-os),"Paphos, a city in Cyprus",Paphos. ,"Of uncertain derivation; Paphus, a place in Cyprus -- Paphos. "
g3975,παχύνω,Verb,pachunó,(pakh-oo'-no),"to thicken, to fatten, to make dull",become dull,"From a derivative of  (G4078) pegnumi (meaning thick); to thicken, i.e. (by implication) to fatten (figuratively, stupefy or render callous) -- wax gross. <p>see GREEK  (G4078) pegnumi "
g3976,"πέδη, ης, ἡ","Noun, Feminine",pedé,(ped'-ay),"a fetter, shackle","shackle, fetter. ",Ultimately from  (G4228) pous; a shackle for the feet -- fetter. <p>see GREEK  (G4228) pous
g3977,"πεδινός, ή, όν",Adjective,pedinos,(ped-ee-nos'),"level, plain","level, a plain. ",From a derivative of  (G4228) pous (meaning the ground); level (as easy for the feet) -- plain. <p>see GREEK  (G4228) pous
g3978,πεζεύω,Verb,pezeuó,(ped-zyoo'-o),to travel on foot or by land,go afoot. ,"From the same as  (G3979) peze; to foot a journey, i.e. Travel by land -- go afoot. <p>see GREEK  (G3979) peze "
g3979,πεζῇ,Adverb,peze,(ped-zay'),"on foot, by land",on foot. ,"Dative case feminine of a derivative of  (G4228) pous (as adverb); foot-wise, i.e. By walking -- a- (on) foot. <p>see GREEK  (G4228) pous "
g3980,πειθαρχέω,Verb,peitharcheó,(pi-tharkh-eh'-o),to obey authority,to obey authority,"From a compound of  (G3982) peitho and  (G757) archo; to be persuaded by a ruler, i.e. (genitive case) to submit to authority; by analogy, to conform to advice -- hearken, obey (magistrates). <p>see GREEK  (G3982) peitho <p>see GREEK  (G757) archo "
g3981,"πειθός, ή, όν",Adjective,peithos,(pi-thos'),persuasive,enticing. ,From  (G3982) peitho; persuasive -- enticing. <p>see GREEK  (G3982) peitho
g3982,πείθω,Verb,peithó,(pi'-tho),"to persuade, to have confidence",to persuade,"A primary verb; to convince (by argument, true or false); by analogy, to pacify or conciliate (by other fair means); reflexively or passively, to assent (to evidence or authority), to rely (by inward certainty) -- agree, assure, believe, have confidence, be (wax) conflent, make friend, obey, persuade, trust, yield. "
g3983,πεινάω,Verb,peinaó,(pi-nah'-o),"to hunger, be hungry",be hungry ,"From the same as  (G3993) penes (through the idea of pinching toil; ""pine""); to famish (absolutely or comparatively); figuratively, to crave -- be an hungered. <p>see GREEK  (G3993) penes "
g3984,"πεῖρα, ας, ἡ","Noun, Feminine",peira,(pi'-rah),"a trial, an experiment",trial. ,"From the base of  (G4008) peran (through the idea of piercing); a test, i.e. Attempt, experience -- assaying, trial. <p>see GREEK  (G4008) peran "
g3985,πειράζω,Verb,peirazó,(pi-rad'-zo),"to make proof of, to attempt, test, tempt","tempt, examine, try","From  (G3984) peira; to test (objectively), i.e. Endeavor, scrutinize, entice, discipline -- assay, examine, go about, prove, tempt(-er), try. <p>see GREEK  (G3984) peira "
g3986,"πειρασμός, οῦ, ὁ","Noun, Masculine",peirasmos,(pi-ras-mos'),"an experiment, a trial, temptation",temptation,"From  (G3985) peirazo; a putting to proof (by experiment (of good), experience (of evil), solicitation, discipline or provocation); by implication, adversity -- temptation, X try. <p>see GREEK  (G3985) peirazo "
g3987,πειράω,Verb,peiraomai,(pi-rah'-o),"to try, attempt",assay. ,"From  (G3984) peira; to test (subjectively), i.e. (reflexively) to attempt -- assay. <p>see GREEK  (G3984) peira "
g3988,"πεισμονή, ῆς, ἡ","Noun, Feminine",peismoné,(pice-mon-ay'),persuasion,persuasion. ,"From a presumed derivative of  (G3982) peitho; persuadableness, i.e. Credulity -- persuasion. <p>see GREEK  (G3982) peitho "
g3989,"πέλαγος, ους, τό","Noun, Neuter",pelagos,(pel'-ag-os),"the deep, the deep sea","depth, sea. ","Of uncertain affinity; deep or open sea, i.e. The main -- depth, sea. "
g3990,πελεκίζω,Verb,pelekizó,(pel-ek-id'-zo),"to cut off with an ax, to behead",behead. ,"From a derivative of  (G4141) plesso (meaning an axe); to chop off (the head), i.e. Truncate -- behead. <p>see GREEK  (G4141) plesso "
g3991,"πέμπτος, η, ον",Adjective,pemptos,(pemp'-tos),fifth,fifth. ,From  (G4002) pente; fifth -- fifth. <p>see GREEK  (G4002) pente
g3992,πέμπω,Verb,pempó,(pem'-po),to send,"send, thrust in. ","Apparently a primary verb; to dispatch (from the subjective view or point of departure, whereas hiemi (as a stronger form of eimi) refers rather to the objective point or terminus ad quem, and  (G4724) stello denotes properly, the orderly motion involved), especially on a temporary errand; also to transmit, bestow, or wield -- send, thrust in. <p>see GREEK  (G4724) stello "
g3993,"πένης, ητος, ὁ","Noun, Masculine",penés,(pen'-ace),one who works for his living,poor. ,"From a primary peno (to toil for daily subsistence); starving, i.e. Indigent -- poor. Compare  (G4434) ptochos. <p>see GREEK  (G4434) ptochos "
g3994,"πενθερά, ᾶς, ἡ","Noun, Feminine",penthera,(pen-ther-ah'),a mother-in-law,a mother-in-law,"Feminine of  (G3995) pentheros; a wife's mother -- mother in law, wife's mother. <p>see GREEK  (G3995) pentheros "
g3995,"πενθερός, οῦ, ὁ","Noun, Masculine",pentheros,(pen-ther-os'),a father-in-law,father-in-law,Of uncertain affinity; a wife's father -- father in law.
g3996,πενθέω,Verb,pentheó,(pen-theh'-o),"to mourn, lament","mourn, bewail. ","From  (G3997) penthos; to grieve (the feeling or the act) -- mourn, (be-)wail. <p>see GREEK  (G3997) penthos "
g3997,"πένθος, ους, τό","Noun, Neuter",penthos,(pen'-thos),mourning,"mourning, sorrow. ","Strengthened from the alternate of  (G3958) pascho; grief -- mourning, sorrow. <p>see GREEK  (G3958) pascho "
g3998,"πενιχρός, ά, όν",Adjective,penichros,(pen-tikh-ros'),"needy, poor",poor. ,Prolongation from the base of  (G3993) penes; necessitous -- poor. <p>see GREEK  (G3993) penes
g3999,πεντάκις,Adverb,pentakis,(pen-tak-ece'),five times,five times. ,Multiplicative adverb from  (G4002) pente; five times -- five times. <p>see GREEK  (G4002) pente
g4000,"πεντακισχίλιοι, αι, α",Adjective,pentakischilioi,(pen-tak-is-khil'-ee-oy),five thousand,five thousand. ,From  (G3999) pentakis and  (G5507) chilioi; five times a thousand -- five thousand. <p>see GREEK  (G3999) pentakis <p>see GREEK  (G5507) chilioi
g4001,"πεντακόσιοι, αι, α",Adjective,pentakosioi,(pen-tak-os'-ee-oy),five hundred,five hundred. ,From  (G4002) pente and  (G1540) hekaton; five hundred -- five hundred. <p>see GREEK  (G4002) pente <p>see GREEK  (G1540) hekaton
