h,4507,מְנִי,Proper Name Masculine,Meni,(men-ee'),"award, a heathen god",number ,"From (H4487) manah; the Apportioner, i.e. Fate (as an idol) -- number. see HEBREW (H4487) manah "
h,4508,מִנִּי,Proper Name Location,Minni,(min-nee'),a region of Armenia,Minni ,"Of foreign derivation; Minni, an Armenian province -- Minni. "
h,4509,מִנְיָמִין,Proper Name Masculine,Minyamin,(min-yaw-meen'),"from the right hand, the name of several Israelites",Miniamin ,"From (H4480) min and (H3225) yamiyn; from (the) right hand; Minjamin, the name of two Israelites -- Miniamin. Compare (H4326) Miyamin. see HEBREW (H4480) min see HEBREW (H3225) yamiyn see HEBREW (H4326) Miyamin "
h,4510,מִנְיָן,Noun Masculine,minyan,(min-yawn'),a number,number ,(Aramaic) from (H4483) mna'; enumeration -- number. see HEBREW (H4483) mna'
h,4511,מִנִּית,Proper Name Location,Minnith,(min-neeth'),a place in Ammonite territory,Minnith ,"From the same as (H4482) men; enumeration; Minnith, a place East of the Jordan -- Minnith. see HEBREW (H4482) men "
h,4512,מִנְלֶה,Noun Masculine,minleh,(min-leh'),"perhaps gain, acquisition",perfection ,"From (H5239) nalah; completion, i.e. (in produce) wealth -- perfection. see HEBREW (H5239) nalah "
h,4513,מָנַע,Verb,mana,(maw-nah'),"to withhold, hold back","deny, keep back, refrain, restrain, withhold ","A primitive root; to debar (negatively or positively) from benefit or injury -- deny, keep (back), refrain, restrain, withhold. "
h,4514,מַנְעוּל,Noun Masculine,manul,(man-ool'),a bolt,lock ,Or maniul {man-ool'}; from (H5274) na'al; a bolt -- lock. see HEBREW (H5274) na'al
h,4515,מִנְעָל,Noun Masculine,minal,(man-awl'),a bolt,shoe ,From (H5274) na'al; a bolt -- shoe. see HEBREW (H5274) na'al
h,4516,מַנְעַם,Noun Masculine,manammim,(man-am'),"delicacies, dainties",dainty ,From (H5276) na'em; a delicacy -- dainty. see HEBREW (H5276) na'em
h,4517,מְנַעְנַע,Noun Masculine,menaanea,(men-ah-ah'),probably (a kind of musical) rattle,cornet ,From (H5128) nuwa'; a sistrum (so called from its rattling sound) -- cornet. see HEBREW (H5128) nuwa'
h,4518,מְנַקִּית,Noun Feminine,menaqqith,(men-ak-keeth'),a sacrificial bowl,bowl ,From (H5352) naqah; a sacrificial basin (for holding blood) -- bowl. see HEBREW (H5352) naqah
h,4519,מְנַשֶּׁה,Proper Name Masculine,Menashsheh,(men-ash-sheh'),"causing to forget, a son of Joseph, also a tribe desc. from him, also a king of Judah , also two Israelites",Manasseh ,"From (H5382) nashah; causing to forget; Menashsheh, a grandson of Jacob, also the tribe descended from him, and its territory -- Manasseh. see HEBREW (H5382) nashah "
h,4520,מְנַשֶּׁי,Adjective,Menashshi,(men-ash-shee'),descendant of Mannasseh,"of Manasseh, Manassites ","From (H4519) Mnashsheh; a Menashshite or descendant of Menashsheh -- of Manasseh, Manassites. see HEBREW (H4519) Mnashsheh "
h,4521,מְנָת,Noun Feminine,menath,(men-awth'),portion,portion ,"From (H4487) manah; an allotment (by courtesy, law or providence) -- portion. see HEBREW (H4487) manah "
h,4522,מַס,Noun Masculine,mas or mis,(mas),"body of forced laborers, forced service, taskworkers, taskwork, serfdom","discomfited, levy, taskmaster, tributary ","Or mic {mees}; from (H4549) macac; properly, a burden (as causing to faint), i.e. A tax in the form of forced labor -- discomfited, levy, task(-master), tribute(-tary). see HEBREW (H4549) macac "
h,4523,מָס,Adjective,mas,(mawce),despairing,is afflicted ,"From (H4549) macac; fainting, i.e. (figuratively) disconsolate -- is afflicted. see HEBREW (H4549) macac "
h,4524,מֵסַב,Noun Masculine,mesab or mesibbim or mesibboth,(may-sab'),that which surrounds or is round,"that compass about, place round about, at table ","Plural masculine mcibbiym {mes-ib-beem'}; or feminine mcibbowth {mes-ib-bohth'}; from (H5437) cabab; a divan (as enclosing the room); abstractly (adverbial) around -- that compass about, (place) round about, at table. see HEBREW (H5437) cabab "
h,4525,מַסְגֵּר,Noun Masculine,masger,(mas-gare'),"a locksmith, smith, a dungeon","prison, smith ","From (H5462) cagar; a fastener, i.e. (of a person) a smith, (of a thing) a prison -- prison, smith. see HEBREW (H5462) cagar "
h,4526,מִסְגֶּרֶת,Noun Feminine,misgereth,(mis-gheh'-reth),"border, rim, fastness","border, close place, hole ","From (H5462) cagar; something enclosing, i.e. A margin (of a region, of a panel); concretely, a stronghold -- border, close place, hole. see HEBREW (H5462) cagar "
h,4527,מַסַּד,noun masculine,massad,(mas-sad'),foundation,foundation ,From (H3245) yacad; a foundation -- foundation. see HEBREW (H3245) yacad
h,4528,מִסְדְּרוֹן,Noun Masculine,misderon,(mis-der-ohn'),"a porch, colonnade",porch ,From the same as (H5468) ceder; a colonnade or internal portico (from its rows of pillars) -- porch. see HEBREW (H5468) ceder
h,4529,מָסָה,Verb,masah,(maw-saw'),"to melt, dissolve, be liquefied","make to consume away, make to melt, water ","A primitive root; to dissolve -- make to consume away, (make to) melt, water. "
h,4530,מִסָּה,Noun,missah or missath,(mis-saw'),sufficiency,"abundance, tribute ","From (H4549) macac (in the sense of flowing); abundance, i.e. (adverbially) liberally: tribute. see HEBREW (H4549) macac "
h,4531,מַסָּה,Noun Feminine,maccah,(mas-saw'),despair,"temptation, trial ","From (H5254) nacah; a testing, of men (judicial) or of God (querulous) -- temptation, trial. see HEBREW (H5254) nacah "
h,4532,מַסָּה,Proper Name Location,Massah,(mas-saw'),a place in the desert where Israelites rebelled,Massah ,"The same as (H4531) maccah; Massah, a place in the Desert -- Massah. see HEBREW (H4531) maccah "
h,4533,מַסְוֶה,Noun Masculine,masveh,(mas-veh'),a veil,vail ,Apparently from an unused root meaning to cover; a veil -- vail.
h,4534,מְסוּכָה,Noun Feminine,mesukah,(mes-oo-kaw'),a hedge,thorn hedge ,For (H4881) msuwkah; a hedge -- thorn hedge. see HEBREW (H4881) msuwkah
h,4535,מַסָּח,Adverb,massach,(mas-sawkh'),"perhaps repulse, defense",broken down ,"From (H5255) nacach in the sense of staving off; a cordon, (adverbially) or (as a) military barrier -- broken down. see HEBREW (H5255) nacach "
h,4536,מִסְחָר,Noun Masculine,mischar,(mis-khawr'),probably merchandise,traffic ,From (H5503) cachar; trade -- traffic. see HEBREW (H5503) cachar
h,4537,מָסַךְ,Verb,masak,(maw-sak'),"to mix, produce by mixing",mingle ,"A primitive root; to mix, especially wine (with spices) -- mingle. "
h,4538,מֶסֶךְ,Noun Masculine,mesek,(meh'-sek),a mixture,mixture ,"From (H4537) macak; a mixture, i.e. Of wine with spices -- mixture. see HEBREW (H4537) macak "
h,4539,מָסָךְ,Noun Masculine,masak,(maw-sawk'),"a covering, screen","covering, curtain, hanging ","From (H5526) cakak; a cover, i.e. Veil -- covering, curtain, hanging. see HEBREW (H5526) cakak "
h,4540,מְסֻכָּה,Noun Feminine,mesukkah,(mes-ook-kaw'),"that with which one is covered, a covering",covering ,"From (H5526) cakak; a covering, i.e. Garniture -- covering. see HEBREW (H5526) cakak "
h,4541,מַסֵּכָה,Noun Feminine,maccekah,(mas-say-kaw'),"a libation, molten metal or image","covering, molten image, vail ","From (H5258) nacak; properly, a pouring over, i.e. Fusion of metal (especially a cast image); by implication, a libation, i.e. League; concretely a coverlet (as if poured out) -- covering, molten (image), vail. see HEBREW (H5258) nacak "
h,4542,מִסְכֵּן,Adjective,misken,(mis-kane'),poor,poor man ,From (H5531) cikluwth; indigent -- poor (man). see HEBREW (H5531) cikluwth
h,4543,מִסְכְּנָה,Noun Feminine,miskenoth,(mis-ken-aw'),"supply, storage",a magazine,By transp. From (H3664) kanac; a magazine: see HEBREW (H3664) kanac
h,4544,מִסְכֵּנֻת,Noun Feminine,miskenuth,(mis-kay-nooth'),"poverty, scarcity",scarceness ,From (H4542) micken; indigence -- scarceness. see HEBREW (H4542) micken
h,4545,מַסֶּכֶת,Noun Feminine,masseketh,(mas-seh'-keth),fabric on a loom,web ,"From (H5259) nacak in the sense of spreading out; something expanded, i.e. The warp in a loom (as stretched out to receive the woof) -- web. see HEBREW (H5259) nacak "
h,4546,מְסִלָּה,Noun Feminine,mesillah,(mes-il-law'),a highway,"causeway, course, highway, path, terrace ","From (H5549) calal; a thoroughfare (as turnpiked), literally or figuratively; specifically a viaduct, a staircase -- causeway, course, highway, path, terrace. see HEBREW (H5549) calal "
h,4547,מַסְלוּל,Noun Masculine,maslul,(mas-lool'),a highway,highway ,From (H5549) calal; a thoroughfare (as turnpiked) -- highway. see HEBREW (H5549) calal
h,4548,מַסְמֵר,Noun Feminine,masmer or mismer or masmerah or mismerah or masmerah,(mas-mare'),a nail,nail ,Or micmer {mis-mare'}; also (feminine) macmrah {mas-mer-aw'}; or micmrah {mis-mer-aw'}; or even masmrah (Eccles. 12:11) {mas-mer-aw'}; from (H5568) camar; a peg (as bristling from the surface) -- nail. see HEBREW (H5568) camar
h,4549,מָסַס,Verb,masas,(maw-sas'),"to dissolve, melt","discourage, faint, be loosed, melt away, refuse, utterly ","A primitive root; to liquefy; figuratively, to waste (with disease), to faint (with fatigue, fear or grief) -- discourage, faint, be loosed, melt (away), refuse, X utterly. "
h,4550,מַסַּע,Noun Masculine,massa,(mas-sah'),"a pulling up, breaking (camp), setting out, a journey",journeying ,"From (H5265) naca'; a departure (from striking the tents), i.e. March (not necessarily a single day's travel); by implication, a station (or point of departure) -- journey(-ing). see HEBREW (H5265) naca' "
h,4551,מַסָּע,Noun Masculine,macca\',(mas-saw'),a quarry or quarrying,"before it was brought, dart ","From (H5265) naca' in the sense of projecting; a missile (spear or arrow); also a quarry (whence stones are, as it were, ejected) -- before it was brought, dart. see HEBREW (H5265) naca' "
h,4552,מִסְעָד,Noun Masculine,misad,(mis-awd'),support,pillar ,From (H5582) ca'ad; a balustrade (for stairs) -- pillar. see HEBREW (H5582) ca'ad
h,4553,מִסְפֵּד,Noun Masculine,misped,(mis-pade'),a wailing,"lamentation, mourning, wailing ","From (H5594) caphad; a lamentation -- lamentation, one mourneth, mourning, wailing. see HEBREW (H5594) caphad "
h,4554,מִסְפוֹא,Noun Masculine,mispo,(mis-po'),fodder,provender ,From an unused root meaning to collect; fodder -- provender.
h,4555,מִסְפָחָה,Noun Feminine,mispachah,(mis-paw-khaw'),a long veil,kerchief ,From (H5596) caphach; a veil (as spread out) -- kerchief. see HEBREW (H5596) caphach
h,4556,מִסְפַחַת,Noun Feminine,mispachath,(mis-pakh'-ath),scab,scab ,From (H5596) caphach; scruf (as spreading over the surface) -- scab. see HEBREW (H5596) caphach
h,4557,מִסְפָר,Noun Masculine,mispar,(mis-pawr'),"number, tally","abundance, account, all, infinite, tale, telling, time ","From (H5608) caphar; a number, definite (arithmetical) or indefinite (large, innumerable; small, a few); also (abstractly) narration -- + abundance, account, X all, X few, (in-)finite, (certain) number(-ed), tale, telling, + time. see HEBREW (H5608) caphar "
h,4558,מִסְפָר,Proper Name Masculine,Mispar,(mis-pawr'),an Israelite,Mizpar ,"The same as (H4457) melqach; number; Mispar, an Israelite -- Mizpar. Compare (H4559) Micpereth. see HEBREW (H4457) melqach see HEBREW (H4559) Micpereth "
h,4559,מִסְפֶרֶת,Proper Name Feminine,Mispereth,(mis-peh'-reth),an Israelite,Mispereth ,"Feminine of (H4437) malkuw; enumeration; Mispereth, an Israelite -- Mispereth. Compare (H4458) meltachah. see HEBREW (H4437) malkuw see HEBREW (H4458) meltachah "
h,4560,מָסַר,Verb,masar,(maw-sar'),"to deliver up, offer","commit, deliver ","A primitive root; to sunder, i.e. (transitively) set apart, or (reflex.) Apostatize -- commit, deliver. "
h,4561,מֹסָר,Noun Masculine,mosar or musar,(mo-sawr'),instruction ,instruction ,From (H3256) yacar; admonition -- instruction. see HEBREW (H3256) yacar
h,4562,מֶסֹרֶת,Noun Feminine,masoreth,(maw-so'-reth),bond (of the covenant),bond ,From (H631) 'acar; a band -- bond. see HEBREW (H631) 'acar
h,4563,מַסְתּוֹר,Noun Masculine,mistor,(mis-tore'),place of shelter,refuge,From (H5641) cathar; a refuge -- covert. see HEBREW (H5641) cathar
h,4564,מַסְתֵּר,Noun Masculine,master,(mas-tare'),"hiding, act of hiding",hid ,"From (H5641) cathar; properly, a hider, i.e. (abstractly) a hiding, i.e. Aversion -- hid. see HEBREW (H5641) cathar "
h,4565,מִסְתָּר,Noun Masculine,mistar,(mis-tawr'),"a secret place, hiding place","secretly, place ","From (H5641) cathar; properly, a concealer, i.e. A covert -- secret(-ly, place). see HEBREW (H5641) cathar "
h,4566,מַעְבָּד,Noun Masculine,mabad,(mah-bawd'),work,work ,From (H5647) abad; an act -- work. see HEBREW (H5647) abad
h,4567,מַעְבָד,Noun Masculine,maabad,(mah-bawd'),a work,work ,(Aramaic) corresponding to (H4566) ma'bad; an act -- work. see HEBREW (H4566) ma'bad
h,4568,מַעֲבֶה,Noun Masculine,maabeh,(mah-ab-eh'),"thickness, compactness",clay ,"From (H5666) abah; properly, compact (part of soil), i.e. Loam -- clay. see HEBREW (H5666) abah "
h,4569,מַעֲבָר,Noun Masculine,ma\'abar,(mah-ab-awr'),"a ford, pass, passing","ford, place where ","Or feminine mapabarah {mah-ab-aw-raw'}; from (H5674) abar; a crossing-place (of a river, a ford; of a mountain, a pass); abstractly, a transit, i.e. (figuratively) overwhelming -- ford, place where...pass, passage. see HEBREW (H5674) abar "
h,4570,מַעְגָּל,Noun Masculine,magal or magalah,(mah-gawl'),"an entrenchment, track","going, path, trench, wayside ","Or feminine mapgalah {mah-gaw-law'}; from the same as (H5696) agol; a track (literally or figuratively); also a rampart (as circular) -- going, path, trench, way((-side)). see HEBREW (H5696) agol "
h,4571,מָעַד,Verb,maad,(maw-ad'),"to slip, slide, totter, shake","make to shake, slide, slip ","A primitive root; to waver -- make to shake, slide, slip. "
h,4572,מַעֲדַי,Proper Name Masculine,Maaday,(mah-ad-ah'-ee),an Israelite,Maadai ,"From (H5710) adah; ornamental; Maadai, an Israelite -- Maadai. see HEBREW (H5710) adah "
h,4573,מַעֲדְיָה,Proper Name Masculine,Maadyah,(mah-ad-yaw'),an Israelite priest,Maadiah ,"From (H5710) adah and (H3050) Yahh; ornament of Jah; Maadjah, an Israelite -- Maadiah. Compare (H4153) Mow'adyah. see HEBREW (H5710) adah see HEBREW (H3050) Yahh see HEBREW (H4153) Mow'adyah "
h,4574,מַעֲדָן,Noun Masculine,maadan or maadannah,(mah-ad-awn'),"a dainty (food), delight","dainty, delicately, delight ","Or (feminine) maadannah {mah-ad-an-naw'}; from (H5727) adan; a delicacy or (abstractly) pleasure (adverbially, cheerfully) -- dainty, delicately, delight. see HEBREW (H5727) adan "
h,4575,מַעֲדַנָּה,Noun Feminine,ma\'adannah,(mah-ad-an-naw'),"bonds, bands",influence ,"By transitive from (H6029) anad; a bond, i.e. Group -- influence. see HEBREW (H6029) anad "
h,4576,מַעְדִּר,Noun Masculine,mader,(mah-dare'),a hoe,mattock ,From (H5737) adar; a (weeding) hoe -- mattock. see HEBREW (H5737) adar
h,4577,מְעָה,Noun Masculine,meah or mea,(meh-aw'),belly,belly ,(Aramaic) or m(ae (Aramaic) {meh-aw'}; corresponding to (H4578) me'ah; only in plural the bowels -- belly. see HEBREW (H4578) me'ah
h,4578,מֵעֶה,Noun Masculine,meeh,(may-aw'),"internal organs, inward parts, belly","belly, bowels, heart, womb ","From an unused root probably meaning to be soft; used only in plural the intestines, or (collectively) the abdomen, figuratively, sympathy; by implication, a vest; by extens. The stomach, the uterus (or of men, the seat of generation), the heart (figuratively) -- belly, bowels, X heart, womb. "
h,4579,מֵעָה,Noun Feminine,maah,(may-aw'),a grain (of sand),gravel ,"Feminine of (H4578) me'ah; the belly, i.e. (figuratively) interior -- gravel. see HEBREW (H4578) me'ah "
h,4580,מָעוֹג,Noun Masculine,maog,(maw-ogue'),a cake,"cake, feast ","From (H5746) uwg; a cake of bread (with (H3934) la'eg a table- buffoon, i.e. Parasite) -- cake, feast. see HEBREW (H5746) uwg see HEBREW (H3934) la'eg "
h,4581,מָעוֹז,Noun Masculine,maoz or mauz or maoz or mauz,(maw-oze'),"a place or means of safety, protection","force, fortress, rock, strengthen, most strong hold ","(also mauwz {maw-ooz'}); or mahoz {maw-oze'} (also ma,uz {maw-ooz'}; from (H5810) azaz; a fortified place; figuratively, a defence -- force, fort(-ress), rock, strength(-en), (X most) strong (hold). see HEBREW (H5810) azaz "
h,4582,מָעוֹךְ,Proper Name Masculine,Maok,(maw-oke'),a Philistine,Maoch ,"From (H4600) ma'ak; oppressed; Maok, a Philistine -- Maoch. see HEBREW (H4600) ma'ak "
h,4583,מָעוֹן,Noun Masculine,maon or main,(maw-ohn'),"dwelling, habitation","den, dwelling-place, habitation ","Or maiyn (1 Chronicles 4:41) {maw-een'}; from the same as (H5772) ownah; an abode, of God (the Tabernacle or the Temple), men (their home) or animals (their lair); hence, a retreat (asylum) -- den, dwelling((-)place), habitation. see HEBREW (H5772) ownah "
h,4584,מָעוֹן,proper name; location; masculine; of a people,Maon,(maw-ohn'),"habitation, a place in Judah, also a man of Judah, also an enemy of Isr","Maon, Maonites ","The same as (H4583) ma'own; a residence; Maon, the name of an Israelite and of a place in Palestine -- Maon, Maonites. Compare (H1010) Beyth Ba'al m'own, (H4586) m'uwniy. see HEBREW (H4583) ma'own see HEBREW (H1010) Beyth Ba'al m'own see HEBREW (H4586) m'uwniy "
h,4585,מְעוֹנָה,Noun Feminine,meonah,(meh-o-naw'),habitation,"den, habitation, dwelling place, refuge ","Or msonah {meh-o-naw'}; feminine of (H4583) ma'own, and meaning the same -- den, habitation, (dwelling) place, refuge. see HEBREW (H4583) ma'own "
h,4586,מְעוּנָי,Proper Name Masculine,Meunim or Meinim,(meh-oo-nee'),a people Southeast of the Dead Sea,"Mehunims, Meunim ","Or Msiyniy {meh-ee-nee'}; probably patrial from (H4584) Ma'own; a Meunite, or inhabitant of Maon (only in plural) -- Mehunim(-s), Meunim. see HEBREW (H4584) Ma'own "
h,4587,מְעוֹנֹתַי,Proper Name Masculine,Meonothay,(meh-o-no-thah'-ee),a man of Judah,Meonothai ,"Plural of (H4585) m'ownah; habitative; Meonothai, an Israelite -- Meonothai. see HEBREW (H4585) m'ownah "
h,4588,מָעוּף,Noun Masculine,mauph,(maw-off'),gloom,dimness ,From (H5774) uwph in the sense of covering with shade (compare (H4155) muw'aph); darkness -- dimness. see HEBREW (H5774) uwph see HEBREW (H4155) muw'aph
h,4589,מָעוֹר,Noun Masculine,maor,(maw-ore'),"nakedness, pudendum",nakedness ,"From (H5783) uwr; nakedness, i.e. (in plural) the pudenda -- nakedness. see HEBREW (H5783) uwr "
h,4590,מַעַזְיָה,Proper Name Masculine,Maazyah or Maazyahu,(mah-az-yaw'),two Israelites priests,Maaziah ,"Or Ma.azyahuw {mah-az-yaw'-hoo}; probably from (H5756) uwz (in the sense of protection) and (H3050) Yahh; rescue of Jah; Maazjah, the name of two Israelites -- Maaziah. see HEBREW (H5756) uwz see HEBREW (H3050) Yahh "
h,4591,מָעַט,Verb,maat,(maw-at'),"to be or become small, diminished, or few","suffer to decrease, diminish, borrow, give","A primitive root; properly, to pare off, i.e. Lessen; intransitively, to be (or causatively, to make) small or few (or figuratively, ineffective) -- suffer to decrease, diminish, (be, X borrow a, give, make) few (in number, -ness), gather least (little), be (seem) little, (X give the) less, be minished, bring to nothing. "
h,4592,מְעַט,substantive,meat,(meh-at'),"a little, fewness, a few","almost some, very fewer lightly, little while, very small matter, thing, some, soon, very","Or miat {meh-awt'}; from (H4591) ma'at; a little or few (often adverbial or compar.) -- almost (some, very) few(-er, -est), lightly, little (while), (very) small (matter, thing), some, soon, X very. see HEBREW (H4591) ma'at "
h,4593,מָעֹט,Noun,miuttah,(maw-ote'),wrapped up ,wrapped up ,"Passive adjective of (H4591) ma'at; thinned (as to the edge), i.e. Sharp -- wrapped up. see HEBREW (H4591) ma'at "
h,4594,מַעֲטֶה,Noun Masculine,maateh,(mah-at-eh'),"a wrap, mantle",garment ,From (H5844) atah; a vestment -- garment. see HEBREW (H5844) atah
h,4595,מַעֲטָפָה,Noun Feminine,maataphah,(mah-at-aw-faw'),an overtunic,mantle ,From (H5848) ataph; a cloak -- mantle. see HEBREW (H5848) ataph
h,4596,מְעִי,Noun Masculine,mei,(meh-ee'),perhaps ruin heap,heap ,"From (H5753) avah; a pile of rubbish (as contorted), i.e. A ruin (compare (H5856) iy) -- heap. see HEBREW (H5753) avah see HEBREW (H5856) iy "
h,4597,מָעַי,Proper Name Masculine,Maay,(maw-ah'-ee),an Israelite musician,Maai ,"Probably from (H4578) me'ah; sympathetic; Maai, an Israelite -- Maai. see HEBREW (H4578) me'ah "
h,4598,מְעִיל,Noun Masculine,meil,(meh-eel'),a robe,"cloak, coat, mantle, robe ","From (H4603) ma'al in the sense of covering; a robe (i.e. Upper and outer garment) -- cloke, coat, mantle, robe. see HEBREW (H4603) ma'al "
h,4599,מַעְיָן,Noun Masculine,mayan or mayeno or mayanah,(mah-yawn'),a spring,"fountain, spring, well ","Or ma ynow (Psa. 114:8) {mah-yen-o'}; or (feminine) ma yanah {mah-yaw-naw'}; from (H5869) ayin (as a denominative in the sense of a spring); a fountain (also collectively), figuratively, a source (of satisfaction) -- fountain, spring, well. see HEBREW (H5869) ayin "
h,4600,מָעַךְ,Verb,maak,(maw-ak'),"to press, squeeze","bruised, stuck, be pressed ","A primitive root; to press, i.e. To pierce, emasculate, handle -- bruised, stuck, be pressed. "
h,4601,מַעֲכָה,"proper name, masculine, feminine and of a people; feminine; feminine; of a people",Maakah or Maakath,(mah-ak-aw'),"an Israelite name, also a non-Israelite name, also a region in Syria","Maachah, Maachathites ","Or Mamakath (Josh. 13:13) {mah-ak-awth'}; from (H4600) ma'ak; depression; Maakah (or Maakath), the name of a place in Syria, also of a Mesopotamian, of three Israelites, and of four Israelitesses and one Syrian woman -- Maachah, Maachathites. See also (H1038) Beyth Ma'akah. see HEBREW (H4600) ma'ak see HEBREW (H1038) Beyth Ma'akah "
h,4602,מַעֲכָתִי,Adjective,Maakathi,(mah-ak-aw-thee'),inhab. of Maacah,Maachathite ,"Patrial from (H4601) Ma'akah; a Maakathite, or inhabitant of Maakah -- Maachathite. see HEBREW (H4601) Ma'akah "
h,4603,מָעַל,Verb,maal,(maw-al'),to act unfaithfully or treacherously,"transgress, commit, do a trespassing ","A primitive root; properly, to cover up; used only figuratively, to act covertly, i.e. Treacherously -- transgress, (commit, do a) trespass(-ing). "
h,4604,מַעַל,Noun Masculine,maal,(mah'-al),an unfaithful or treacherous act,"falsehood, grievously, sore, transgression, trespass, very ","From (H4603) ma'al; treachery, i.e. Sin -- falsehood, grievously, sore, transgression, trespass, X very. see HEBREW (H4603) ma'al "
h,4605,מַעַל,substantive; adverb; preposition,maal,(mah'al),"above, upwards","above, exceedingly, forward, on very high, over, upon very ","From (H5927) alah; properly, the upper part, used only adverbially with prefix upward, above, overhead, from the top, etc. -- above, exceeding(-ly), forward, on (X very) high, over, up(-on, -ward), very. see HEBREW (H5927) alah "
h,4606,מֵעָל,Noun Masculine,meal,(may-awl'),a going in,going down ,(Aramaic) from (H5954) alal; (only in plural as singular) the setting (of the sun) -- going down. see HEBREW (H5954) alal
h,4607,מֹעַל,Noun Masculine,moal,(mo'-al),a lifting,lifting up ,From (H5927) alah; a raising (of the hands) -- lifting up. see HEBREW (H5927) alah
h,4608,מַעֲלֶה,Noun Masculine,maaleh,(mah-al-eh'),an ascent,"ascent, cliff, going up, hill, mounting up, ","From (H5927) alah; an elevation, i.e. (concretely) acclivity or platform; abstractly (the relation or state) a rise or (figuratively) priority -- ascent, before, chiefest, cliff, that goeth up, going up, hill, mounting up, stairs. see HEBREW (H5927) alah "
h,4609,מַעֲלָה,Noun Feminine,ma\'alah,(mah-al-aw'),what comes up,"things that come up, high degree, deal, go up, stair, step, story ","Feminine of (H4608) ma'aleh; elevation, i.e. The act (literally, a journey to a higher place, figuratively, a thought arising), or (concretely) the condition (literally, a step or grade-mark, figuratively, a superiority of station); specifically a climactic progression (in certain Psalms) -- things that come up, (high) degree, deal, go up, stair, step, story. see HEBREW (H4608) ma'aleh "
h,4610,מַעֲלֵה עַקְרַבִּים,Proper Name Location,Maaleh Aqrabbim,(mah-al-ay' ak-rab-beem'),"ascent of scorpions, a place on the S. border of Isr","Maaleh-accrabim, the ascent going up of Akrabbim ","From (H4608) ma'aleh and (the plural of) (H6137) aqrab; Steep of Scorpions, a place in the Desert -- Maaleh- accrabim, the ascent (going up) of Akrabbim. see HEBREW (H4608) ma'aleh see HEBREW (H6137) aqrab "
h,4611,מַעֲלָל,Noun Masculine,maalal,(mah-al-awl'),"a deed, practice","doing, endeavor, invention, work ","From (H5953) alal; an act (good or bad) -- doing, endeavour, invention, work. see HEBREW (H5953) alal "
h,4612,מַעֲמָד,Noun Masculine,maamad,(mah-am-awd'),"office, function, service","attendance, office, place, state ","From (H5975) amad; (figuratively) a position -- attendance, office, place, state. see HEBREW (H5975) amad "
h,4613,מֱעֱמָד,Noun Masculine,moomad,(moh-om-awd'),"a standing ground, foothold",standing ,"From (H5975) amad; literally, a foothold -- standing. see HEBREW (H5975) amad "
h,4614,מַעֲמָסָה,Noun Feminine,maamasah,(mah-am-aw-saw'),"a load, burden",burdensome ,From (H6006) amac; burdensomeness -- burdensome. see HEBREW (H6006) amac
h,4615,מַעֲמָק,Noun Masculine,maamaqqim,(mah-am-awk'),depths,"deep, depth ","From (H6009) amaq; a deep -- deep, depth. see HEBREW (H6009) amaq "
h,4616,מַעַן,substantive; preposition; conjunction; conjunction,maan,(mah'-an),"purpose, intent","because of, to the end intent that, for to, ","From (H6030) anah; properly, heed, i.e. Purpose; used only adverbially, on account of (as a motive or an aim), teleologically, in order that -- because of, to the end (intent) that, for (to,... 'S sake), + lest, that, to. see HEBREW (H6030) anah "
h,4617,מַעֲנֶה,Noun Masculine,maaneh,(mah-an-eh'),"an answer, response","answer, himself ","From (H6030) anah; a reply (favorable or contradictory) -- answer, X himself. see HEBREW (H6030) anah "
h,4618,מַעֲנָה,Noun Feminine,maanah,(mah-an-aw'),a field for plowing,furrow ,"From (H6031) anah, in the sense of depression or tilling; a furrow -- + acre, furrow. see HEBREW (H6031) anah "
h,4619,מַעַץ,Proper Name Masculine,Maats,(mah'-ats),a man of Judah,Maaz ,"From (H6095) atsah; closure; Maats, an Israelite -- Maaz. see HEBREW (H6095) atsah "
h,4620,מַעֲצֵבָה,Noun Feminine,maatsebah,(mah-ats-ay-baw'),a place of pain,sorrow ,From (H6087) atsab; anguish -- sorrow. see HEBREW (H6087) atsab
h,4621,מַעֲצָד,Noun Masculine,maatsad,(mah-ats-awd'),an axe,"ax, tongs ","From an usused root meaning to hew; an axe -- ax, tongs. "
h,4622,מַעְצוֹר,Noun Masculine,matsor,(mah-tsore'),"a restraint, hindrance",restraint ,"From (H6113) atsar; objectively, a hindrance -- restraint. see HEBREW (H6113) atsar "
h,4623,מַעְצָר,Noun Masculine,matsar,(mah-tsawr'),"restraint, control",rule ,"From (H6113) atsar; subjectively, control -- rule. see HEBREW (H6113) atsar "
h,4624,מַעֲקֶה,Noun Masculine,maaqeh,(mah-ak-eh'),a parapet,battlement ,From an unused root meaning to repress; a parapet -- battlement.
h,4625,מַעֲקָשׁ,Noun Masculine,maaqash,(mah-ak-awsh'),a twisted or crooked place,crooked thing ,From (H6140) aqash; a crook (in a road) -- crooked thing. see HEBREW (H6140) aqash
h,4626,מַעַר,Noun Masculine,maar,(mah'-ar),a bare or naked place,"nakedness, proportion ","From (H6168) arah; a nude place, i.e. (literally) the pudenda, or (figuratively) a vacant space -- nakedness, proportion. see HEBREW (H6168) arah "
